Name,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,Phone,Email,Address,Has_4_Wheeler,Highest_Time_Spent_Website,Highest_Time_Spent
Gary Johnson,45,blue-collar,married,primary,no,323,yes,no,13,may,276,2,-1,0,unknown,no,4863950574,pcampbell@example.com,"8872 Aaron Haven Suite 050
Marcusmouth, IA 32454",False,sofi.com/personal-loans,116
Matthew Gardner,48,entrepreneur,married,tertiary,no,810,no,no,6,jun,383,1,-1,0,unknown,no,2889323855,hgilbert@example.org,"019 Howard Squares Suite 315
East Rodneytown, IA 07584",False,sofi.com/personal-loans,115
Tracy Young,36,technician,divorced,secondary,no,160,yes,no,26,may,142,1,-1,0,unknown,no,8764049815,stewartthomas@example.com,"0185 Thornton Squares
South Barbara, OH 01897",True,sofi.com/personal-loans,115
Kristy Owens MD,46,services,married,secondary,no,89,yes,no,7,may,479,2,-1,0,unknown,no,2149511496,jameswiley@example.com,"214 Christopher Wells
Samuelland, ND 39938",True,sofi.com/personal-loans,115
Tony Roman,49,blue-collar,divorced,primary,no,-9,yes,yes,5,may,389,1,-1,0,unknown,no,9142789793,faulknerjason@example.org,"702 Tina Square
Cherylburgh, VA 52198",False,sofi.com/personal-loans,115
Heidi Doyle,30,services,single,secondary,no,399,yes,yes,23,may,158,3,-1,0,unknown,no,5034496645,cindy85@example.org,"Unit 9097 Box 2285
DPO AA 95692",True,sofi.com/personal-loans,115
Vanessa Davidson,35,admin.,single,secondary,no,2201,yes,no,3,jun,354,3,-1,0,unknown,no,6529334461,robertkeller@example.org,"254 Clayton Ranch Suite 212
Debraside, NE 64838",False,sofi.com/personal-loans,115
Nancy Bradshaw,58,management,divorced,tertiary,no,347,no,no,15,may,525,1,-1,0,unknown,no,5452755337,bakerlisa@example.net,"740 Monica Rapid Apt. 036
South Scott, AR 52551",True,sofi.com/personal-loans,115
Katelyn Davis,30,services,married,secondary,no,179,yes,no,28,may,64,1,-1,0,unknown,no,9744693765,eatoncheyenne@example.com,"27497 William Radial
South Jamesland, GA 96629",True,sofi.com/personal-loans,114
Shelley Reed,39,blue-collar,married,primary,no,519,yes,yes,26,may,117,1,-1,0,unknown,no,2688058632,johnmartinez@example.net,"PSC 5775, Box 5339
APO AP 64074",True,sofi.com/personal-loans,114
Janice Gutierrez,27,technician,married,secondary,no,7,yes,no,15,may,98,2,-1,0,unknown,no,3554723955,thomasreyes@example.net,"97920 Courtney Flat
South Angela, ME 73325",True,sofi.com/personal-loans,114
Kristi Davidson,25,admin.,married,secondary,no,16,yes,no,16,may,129,1,-1,0,unknown,no,4653104922,leah80@example.net,"6411 Wendy Glens
South Barbaraside, CT 84331",True,sofi.com/personal-loans,114
Kristin Ortiz,36,services,single,secondary,no,174,yes,no,7,may,223,2,-1,0,unknown,no,9857613172,daniel42@example.com,"1394 William River
New Reginaland, WI 33866",True,sofi.com/personal-loans,114
Julia Joseph,47,blue-collar,married,unknown,no,584,yes,no,19,may,79,19,-1,0,unknown,no,6079608523,chase50@example.com,"96720 Michael Manor Apt. 825
Garciaburgh, FM 29335",True,sofi.com/personal-loans,114
Jerry Heath,38,services,married,secondary,no,2600,no,no,5,jun,27,2,-1,0,unknown,no,6232537895,ianbeasley@example.net,"94942 Callahan Mission
Gabrielville, ME 36852",True,sofi.com/personal-loans,114
Stephen Roach,39,blue-collar,single,secondary,no,1170,no,no,6,jun,383,1,-1,0,unknown,no,5169562578,donald13@example.net,"2981 Stephanie Stravenue Apt. 945
Duranberg, NJ 89428",False,sofi.com/personal-loans,114
John Allison,47,admin.,divorced,secondary,no,-364,yes,yes,9,jun,240,2,-1,0,unknown,no,4322070175,emily00@example.com,"0545 Ware Station Apt. 994
East Teresaside, VA 63327",False,sofi.com/personal-loans,114
Danielle Patterson,40,blue-collar,married,primary,no,1758,yes,no,16,may,1230,3,-1,0,unknown,yes,2935684544,spearsmelanie@example.org,"5842 Trevino Squares
Beanland, DC 66464",False,sofi.com/personal-loans,113
Andrew Johnson,31,blue-collar,single,secondary,no,53,yes,no,7,may,446,1,-1,0,unknown,no,8527885667,anthonyrussell@example.org,"2544 Jason Place
Lake Amandashire, PR 39962",True,sofi.com/personal-loans,113
Darrell Crawford,38,blue-collar,married,secondary,no,49,yes,no,9,may,408,2,-1,0,unknown,no,7867082639,steven41@example.org,"99555 Archer Views Suite 260
Markburgh, RI 23754",False,sofi.com/personal-loans,113
Zachary Castillo,36,blue-collar,married,secondary,no,-251,yes,no,7,may,162,1,-1,0,unknown,no,7008780472,icarlson@example.org,"241 Baker Grove
Port Scott, GA 61572",False,sofi.com/personal-loans,113
Albert Garcia,47,blue-collar,married,primary,no,242,yes,no,16,may,214,4,-1,0,unknown,no,4924989067,robertlopez@example.com,"81720 Martinez Lake
Schaeferstad, CA 47504",True,sofi.com/personal-loans,113
Paul Ellis,27,services,married,secondary,no,15,yes,no,16,may,167,1,-1,0,unknown,no,9396193497,heather10@example.org,"2236 Hernandez Corner
Port Jacquelinehaven, MA 65503",True,sofi.com/personal-loans,113
Rodney Spencer,46,entrepreneur,married,secondary,no,1375,yes,no,30,may,170,7,-1,0,unknown,no,7518395633,alexandratravis@example.org,"783 Christopher Keys Apt. 011
Williamport, AZ 37117",True,sofi.com/personal-loans,113
Melissa Kemp,39,blue-collar,married,secondary,yes,-16,no,no,29,may,285,2,-1,0,unknown,no,4633096376,thall@example.com,"2814 Wagner Radial Apt. 302
Port Katrina, VI 13389",True,sofi.com/personal-loans,112
Matthew Hale,49,admin.,divorced,secondary,no,169,yes,no,30,may,447,1,-1,0,unknown,no,7038379615,ecooper@example.net,"49103 Cannon Fords Apt. 779
Grayburgh, CA 51537",True,sofi.com/personal-loans,112
Joseph Webb,28,blue-collar,single,primary,no,722,yes,no,21,may,150,1,-1,0,unknown,no,5736110654,vbauer@example.com,"812 Brown Crest Suite 199
South Richard, NM 14179",True,sofi.com/personal-loans,112
Bryan Crosby,29,blue-collar,married,primary,yes,-303,yes,yes,4,jun,298,3,-1,0,unknown,no,6888307756,paul30@example.net,"9667 Myers Plain Suite 562
New Adrian, TN 57581",True,sofi.com/personal-loans,112
Leah Scott,31,admin.,single,primary,no,-263,yes,no,3,jun,208,1,-1,0,unknown,no,3554939455,robinsonshelby@example.org,"4259 Ritter Flats Apt. 609
East Mark, OR 59278",False,sofi.com/personal-loans,112
Anthony Wheeler,60,retired,married,secondary,no,4820,no,no,5,jun,419,1,-1,0,unknown,no,6106584969,qdavis@example.org,"44038 Richard Rest Apt. 869
New Jerryland, CO 03739",True,sofi.com/personal-loans,112
Mr. Christopher Acosta,25,management,single,tertiary,no,6,yes,yes,15,may,225,1,-1,0,unknown,no,6936656417,matthewblair@example.net,"569 Jesus Plaza
Hendersonport, MO 21878",False,sofi.com/personal-loans,112
Jason Landry,27,blue-collar,single,secondary,no,181,no,no,13,may,147,1,-1,0,unknown,no,8969133623,wwhitehead@example.com,"707 Amanda Valleys
Port Mary, GA 74791",True,sofi.com/personal-loans,111
Renee Palmer,44,technician,single,secondary,no,2403,yes,no,30,may,158,1,-1,0,unknown,no,3819592262,thompsonterri@example.com,"4263 Perry Expressway
Port Karen, OK 83214",True,sofi.com/personal-loans,111
Steven Garcia,35,blue-collar,married,primary,no,414,no,no,13,may,504,4,-1,0,unknown,yes,8408625825,qhood@example.com,"983 Williamson Stravenue
Port Scott, PW 68636",False,sofi.com/personal-loans,111
Kurt Moreno,35,management,married,tertiary,no,8,yes,no,23,may,55,4,-1,0,unknown,no,5585627985,preynolds@example.org,"913 Perry Village
South Raymond, MS 39846",False,sofi.com/personal-loans,111
David Burke,36,technician,single,secondary,no,1832,yes,no,8,may,154,1,-1,0,unknown,no,8337576890,zmcguire@example.org,"USNV Austin
FPO AA 59740",True,sofi.com/personal-loans,111
Karen Rowland,26,services,single,secondary,no,1050,yes,no,2,jun,118,3,-1,0,unknown,no,9399181829,campbellryan@example.com,"987 Megan Crossroad
Ashleeland, CO 18047",False,sofi.com/personal-loans,111
Brian Barnes,37,admin.,married,secondary,no,641,yes,no,5,jun,42,1,-1,0,unknown,no,4727751762,chuffman@example.com,"970 Roberson Squares
Hardyfort, UT 80234",True,sofi.com/personal-loans,111
Nancy Newman,34,admin.,married,secondary,no,1049,yes,no,23,may,25,14,-1,0,unknown,no,4843083093,heididavis@example.com,"489 Christopher Lodge Suite 269
Lake Julie, OR 63922",False,sofi.com/personal-loans,111
Kenneth Nixon,29,services,married,secondary,no,-443,yes,no,30,may,238,3,-1,0,unknown,no,4912307595,herrerachristopher@example.com,"3245 Ramos Isle Suite 663
Lake Austinberg, FM 74276",False,sofi.com/personal-loans,111
Terrance Thomas,49,management,married,tertiary,no,128,yes,no,19,may,298,1,-1,0,unknown,no,9043148469,lwalton@example.org,"02483 Elizabeth Squares
North Franklin, DC 98854",False,sofi.com/personal-loans,110
James Lee,33,admin.,married,secondary,no,1467,yes,no,20,may,85,2,-1,0,unknown,no,5435280653,xmorris@example.com,"905 Mcdonald Track Suite 258
Port Brooke, NH 68329",True,sofi.com/personal-loans,110
Mrs. Janice White MD,31,services,married,secondary,no,-331,yes,no,23,may,203,5,-1,0,unknown,no,6474782117,reyeschristopher@example.org,"31949 Hall Forge Apt. 012
South Jason, NE 80445",True,sofi.com/personal-loans,110
Jamie Briggs,44,admin.,divorced,secondary,no,161,yes,no,7,may,89,2,-1,0,unknown,no,5032787263,higginsana@example.net,"36836 Armstrong Ridge Apt. 730
Port Haleyburgh, SC 45667",False,sofi.com/personal-loans,110
Nancy Hall,43,services,single,secondary,no,848,no,no,5,jun,168,2,-1,0,unknown,no,5113576064,fjohnson@example.net,"76864 Johnston Inlet Suite 418
West Kenneth, MD 40795",False,sofi.com/personal-loans,110
Shannon Maldonado,51,admin.,divorced,secondary,no,2717,no,no,9,jun,559,2,-1,0,unknown,no,2982872983,frenchmary@example.com,"734 Bradley Expressway
West Melissa, NY 36038",True,sofi.com/personal-loans,110
Ricky Davidson,57,housemaid,married,primary,no,260,yes,no,16,may,38,3,-1,0,unknown,no,6948042893,williamwilliams@example.org,"54437 Waller Pine Apt. 067
Christineton, PA 30657",False,sofi.com/personal-loans,110
Christopher Graves,31,technician,single,secondary,no,1170,yes,no,2,jun,120,2,-1,0,unknown,no,4599677823,mariaweiss@example.com,"32376 Cindy Loop Apt. 617
West Michael, FL 74462",False,sofi.com/personal-loans,110
Debbie Howard,33,retired,married,secondary,no,165,no,no,7,may,111,1,-1,0,unknown,no,2668872246,zgreen@example.com,"5880 Kevin Coves
Port Anthonymouth, GU 56306",True,sofi.com/personal-loans,110
Mr. Gregory Chaney,38,technician,married,secondary,no,284,yes,no,6,may,483,1,-1,0,unknown,no,2484864180,ylevine@example.net,"31159 Guerra Pine
Christophershire, FL 63958",True,sofi.com/personal-loans,110
Andrea Brown,49,self-employed,married,tertiary,no,1842,yes,no,9,may,124,2,-1,0,unknown,no,8055153216,nguyencarolyn@example.com,"191 Frank Fords
West Stephanie, DC 68883",True,sofi.com/personal-loans,110
Alexis Payne,26,technician,married,secondary,no,876,yes,no,28,may,713,1,-1,0,unknown,no,3184888835,wayne36@example.com,"48208 Bennett Way Apt. 423
New Sherriside, RI 34380",False,sofi.com/personal-loans,110
Melissa Callahan,34,blue-collar,married,primary,no,695,yes,yes,16,may,1064,4,-1,0,unknown,yes,7398067956,charlesmurray@example.com,"283 Cassandra Field Suite 599
Zimmermanbury, OR 83185",False,sofi.com/personal-loans,109
Dustin Larsen,51,technician,married,secondary,no,4924,yes,no,30,may,448,1,-1,0,unknown,no,8025989385,ian95@example.net,"26643 Timothy Village
North Stephenburgh, AR 99340",True,sofi.com/personal-loans,109
David Nash,51,blue-collar,divorced,secondary,no,216,yes,no,27,may,213,2,-1,0,unknown,no,2975983542,jessica36@example.net,"04714 Johnny Islands
New Christopher, MA 48196",True,sofi.com/personal-loans,109
Samantha Kramer,50,management,married,tertiary,no,964,yes,no,6,may,323,1,-1,0,unknown,no,6985645441,jessicabates@example.org,"0491 White Drive
Kirktown, GU 33191",True,sofi.com/personal-loans,109
Valerie George,39,blue-collar,married,primary,no,981,yes,no,7,may,294,1,-1,0,unknown,no,2065666753,nicole99@example.com,"77583 Martin River Suite 776
Burtonmouth, NY 02469",False,sofi.com/personal-loans,109
Julian Carter,27,blue-collar,single,secondary,no,71,yes,no,13,may,174,1,-1,0,unknown,no,6858510470,sjones@example.net,"7575 Tyler Wells Apt. 137
West Melanieville, PA 97537",True,sofi.com/personal-loans,109
Cody Young,42,unemployed,married,tertiary,no,1270,yes,no,15,may,192,1,-1,0,unknown,no,4416277449,kingrobert@example.net,"89782 Nathan Cove
North Kyle, MS 73598",True,sofi.com/personal-loans,109
Anthony Aguilar,60,entrepreneur,married,tertiary,no,1164,yes,no,15,may,325,1,-1,0,unknown,no,6612355067,melissavargas@example.net,"PSC 6897, Box 4243
APO AA 23295",True,sofi.com/personal-loans,109
Jennifer Wang,45,technician,married,secondary,no,4639,no,no,6,jun,82,2,-1,0,unknown,no,8356930130,dennisbarber@example.org,"03614 Cindy Mission
West Brenda, SD 93188",False,sofi.com/personal-loans,109
Elizabeth Boyd,38,management,divorced,tertiary,no,904,yes,no,8,may,475,1,-1,0,unknown,no,9218710459,richardsteresa@example.com,"Unit 8006 Box 3644
DPO AP 13026",True,sofi.com/personal-loans,109
Terri Campos,49,blue-collar,married,unknown,no,51,yes,no,7,may,984,1,-1,0,unknown,no,3485752820,vanessa02@example.com,"823 Tamara Port
North Meganstad, OR 17887",False,sofi.com/personal-loans,109
Monica White,34,management,single,tertiary,no,2570,no,no,28,may,190,3,-1,0,unknown,no,3788525314,evanstanley@example.net,"Unit 5519 Box 0537
DPO AA 85587",False,sofi.com/personal-loans,108
Denise Padilla,60,blue-collar,married,unknown,no,54,yes,no,5,may,221,1,-1,0,unknown,no,2546646584,michael92@example.com,"30856 Brandon Summit Apt. 695
New Victor, PW 74444",False,sofi.com/personal-loans,108
Madeline Brown,29,self-employed,married,secondary,no,542,no,no,28,may,104,3,-1,0,unknown,no,9755107870,estradamatthew@example.net,"73142 Emma Plaza
Sparksville, NM 28998",True,sofi.com/personal-loans,108
Daniel Glenn,47,blue-collar,married,primary,no,1092,no,yes,30,may,41,8,-1,0,unknown,no,5954538208,carlaroberts@example.org,"3091 Joshua Fork Suite 410
Reedchester, GU 66674",True,sofi.com/personal-loans,108
Lisa Dillon,26,services,single,secondary,no,186,yes,no,21,may,72,3,-1,0,unknown,no,7554985076,russell71@example.org,"4805 Bowen Courts
Port Jamesburgh, FL 01096",False,sofi.com/personal-loans,108
Julie Morris,35,technician,divorced,secondary,no,0,no,no,21,may,162,1,-1,0,unknown,no,9453624742,mortiz@example.org,"525 Darlene Creek
Nathanside, OK 67048",True,sofi.com/personal-loans,108
George Deleon DVM,46,blue-collar,divorced,secondary,no,1480,yes,no,15,may,257,1,-1,0,unknown,no,7968430305,randydavis@example.net,"06234 Brian Shoals
Adamshaven, IA 36402",False,sofi.com/personal-loans,108
Paul Burke,58,technician,married,secondary,no,2073,no,no,2,jun,393,3,-1,0,unknown,no,7145829665,zwilliams@example.net,"66112 Johnson Junction Suite 709
East Jessicamouth, SC 86148",True,sofi.com/personal-loans,108
Brian Mitchell,46,blue-collar,married,primary,no,476,yes,no,30,may,311,4,-1,0,unknown,no,8226941855,zachary60@example.net,"41277 Kelli Drive Apt. 947
South Kylie, NJ 81515",True,sofi.com/personal-loans,108
Vanessa Delgado,35,services,single,secondary,no,568,yes,no,16,may,469,2,-1,0,unknown,no,2583183852,janet74@example.org,"76764 Caitlin Forges
Tanyashire, PA 29989",False,sofi.com/personal-loans,108
Jordan Medina,26,services,single,secondary,no,92,yes,no,3,jun,50,4,-1,0,unknown,no,4803999732,wallwilliam@example.com,"19293 Joshua Parks Apt. 059
West Brandy, CT 96990",True,sofi.com/personal-loans,108
Melinda Acosta,38,blue-collar,married,secondary,no,-210,yes,no,8,may,21,1,-1,0,unknown,no,9712291706,mvasquez@example.com,"8786 Susan Inlet
North Tiffanychester, LA 30625",False,sofi.com/personal-loans,107
Stephanie Johnson,31,admin.,single,secondary,no,150,yes,yes,13,may,431,2,-1,0,unknown,no,6484690901,jacksonstephanie@example.net,"USNS Holland
FPO AA 06791",False,sofi.com/personal-loans,107
Eric Miller,44,technician,married,secondary,no,398,yes,no,28,may,140,5,-1,0,unknown,no,6099632756,ritterantonio@example.com,"934 Stone Prairie
South Andrew, AS 64712",True,sofi.com/personal-loans,107
Chad Freeman,45,blue-collar,married,secondary,no,-1400,yes,no,16,may,172,4,-1,0,unknown,no,3727058108,jamesstephanie@example.com,"Unit 2932 Box 4645
DPO AP 18174",True,sofi.com/personal-loans,107
Julia Brock,28,admin.,single,secondary,no,-625,yes,no,4,jun,102,1,-1,0,unknown,no,6672470107,vlawrence@example.net,"740 Moss Alley
New Mark, CA 86131",False,sofi.com/personal-loans,107
Marissa Acosta,50,blue-collar,single,primary,no,1743,yes,no,6,jun,49,5,-1,0,unknown,no,7382562883,ravenschneider@example.net,"6493 April Brooks
South Kathrynton, PR 77467",True,sofi.com/personal-loans,107
Brittany Williams,35,blue-collar,married,secondary,no,26,yes,no,2,jun,277,2,-1,0,unknown,no,4162693653,pricejose@example.com,"41593 Frank Springs Apt. 897
Hobbston, LA 59469",True,sofi.com/personal-loans,106
Scott Buchanan,41,management,single,tertiary,no,1278,yes,no,15,may,344,2,-1,0,unknown,no,5688843194,reginald88@example.net,"48911 Maria Cove
Ronaldchester, IL 96262",False,sofi.com/personal-loans,106
Kevin Clay,47,technician,married,unknown,no,-598,yes,no,28,may,239,4,-1,0,unknown,no,8298816877,xrogers@example.org,"13550 Howard Summit Suite 838
Lake Jillland, WA 96417",False,sofi.com/personal-loans,106
Shannon Singleton,34,services,married,secondary,no,-538,yes,no,26,may,682,1,-1,0,unknown,yes,5608498445,emilyhatfield@example.org,"017 Rodriguez Landing
Dorisland, NV 35227",False,sofi.com/personal-loans,106
Amy Black,47,blue-collar,married,primary,no,176,yes,no,30,may,35,1,-1,0,unknown,no,3264960137,jacobpeterson@example.org,"Unit 0543 Box 9121
DPO AP 15232",True,sofi.com/personal-loans,106
Alexander Mccormick,33,services,married,tertiary,no,85,no,no,6,may,262,3,-1,0,unknown,no,9128494178,julian86@example.org,"47985 Sherry Creek Apt. 340
West Darrell, NE 38288",False,sofi.com/personal-loans,106
Kristina Johnson,42,services,single,secondary,no,518,yes,no,6,may,198,1,-1,0,unknown,no,5956863603,orichards@example.org,"9380 Allison Plaza Suite 965
Maryside, VT 21355",False,sofi.com/personal-loans,106
Laura Caldwell,25,self-employed,single,secondary,no,1242,yes,no,28,may,615,2,-1,0,unknown,yes,9283906163,jessica84@example.net,"637 Jill Gardens
Millertown, AL 65857",True,sofi.com/personal-loans,106
Timothy Rogers,36,admin.,single,secondary,no,0,yes,yes,16,may,213,1,-1,0,unknown,no,5826593288,garymoss@example.com,"60141 Thomas View Apt. 669
North Michaelborough, WA 93796",False,sofi.com/personal-loans,105
Barry Whitaker,35,blue-collar,married,secondary,no,0,yes,no,23,may,100,4,-1,0,unknown,no,7313315352,petersonkristin@example.net,"9877 Jeffrey Crest Suite 589
North Kara, MP 95862",False,sofi.com/personal-loans,105
Daniel Graves,32,blue-collar,married,secondary,yes,-354,yes,yes,28,may,51,2,-1,0,unknown,no,8642083939,kennethsmith@example.com,"71483 Raymond Lakes Suite 930
North Perrytown, HI 12307",False,sofi.com/personal-loans,105
Nicole Garcia,50,blue-collar,married,secondary,no,289,no,no,6,jun,73,1,-1,0,unknown,no,6172916585,rayrachel@example.com,"96179 Ortiz Expressway
Vaughnberg, OH 86357",True,sofi.com/personal-loans,105
Tyler Benitez,50,technician,married,secondary,no,-568,yes,yes,28,may,860,2,-1,0,unknown,no,3375737308,denisedavis@example.com,"1248 Andrew Mews
Lake Crystal, WV 65638",False,sofi.com/personal-loans,105
Daniel Brown,56,services,married,primary,no,444,yes,no,6,jun,432,1,-1,0,unknown,no,4039931691,johnyoung@example.org,"3934 Brittney Port Apt. 374
Schroedermouth, SD 81506",False,sofi.com/personal-loans,105
